market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
美股,NEW.NYSE,朴新教育,朴新教育,,,朴新有限公司,Puxin Ltd.,http://www.pxjy.com,"Puxin Ltd. provides educational services. It offers a full spectrum of K-12 and study-abroad tutoring programs designed to help students achieve academic excellence, as well as prepare for admission tests and applications for top schools, universities and graduate programs in China and other countries. The company was founded by Yun Long Sha in September 2014 and is headquartered in Beijing, China.","Chuangfu Mansion No. 18 Danling Street Floor 16, Haidian District Beijing",2017-03-17,2018-06-15,教育服务,
美股,NEWA.NASDAQ,金正环保,金正环保,,,金正环保科技公司,"Newater Technology, Inc.",http://www.newater.cc,"Newater Technology, Inc. engages in the wastewater purification treatment solutions. The company focuses on the development, manufacture, and sale of Disk Tube Reverse Osmosis (DTRO) and Disk Tube Nano-Filtration (DTNF) membrane products that are used in the treatment, recycling, and discharge of wastewater. It also provides engineering support and installation, technical advice and service, landfill leachate treatment, and purification service. The company was founded in 2012 and is headquartered in Yantai City, China.",8 Lande Road Laishan District Yantai City,2015-09-30,2017-07-28,工业机械,
美股,NFC.NYSE,新风天域,新风天域公司,,,,New Frontier Corp.,http://www.new-frontier.com,"新风天域是一个扎根于香港和上海的多元化投资集团,由多位经验丰富的专业投资人、企业家、职业经理、业界经营者领导,连同多家亚洲区领先投资机构建立组成。新风天域目前在不同的主要行业组织其公司:医疗、创新以及教育,并将继续扩大其投资组合。",香港皇后大道中287-299号299QRC23楼,,,债务,
美股,NFEC.NASDAQ,伟业能源科技,伟业能源科技有限公司,,,,NF Energy Saving Corp.,http://www.nfenergy.com,"能发伟业能源科技有限公司（“能发伟业”）成立于2006年，于2010年10月4日在美国纳斯达克全球资本市场主板上市，美国上市公司名称为NF Energy Saving Corporation,股票代码为NFEC。 公司专门为中国的电力、水利及其他工业企业提供节能技术技术咨询、优化设计服务、节能设备改造和托管运营等专业化节能服务。公司总部设在中国沈阳，生产基地设在中国铁岭。公司目前为中国领先的节能减排设备和服务供应商。公司客户主要集中在发电（大型火力发电、水力发电、风力发电和核能）、供油（石油）、供气（天然气）、供水和供热行业。",中国辽宁省沈阳市和平区青年大街390号,,,,
美股,NFLX.NASDAQ,奈飞,奈飞公司,Netflix,,奈飞公司,"Netflix, Inc.",http://www.netflix.com,Netflix是一家美国公司，在美国、加拿大提供互联网随选流媒体播放，蓝光光碟在线出租业务。该公司成立于1997年，总部位于加利福尼亚州洛斯盖图，1999年开始订阅服务。2009年，该公司可提供多达10万部DVD电影，并有1千万的订户。2007年2月25日，Netflix宣布已经售出第10亿份DVD。,美国洛斯盖多斯镇温彻斯特圈100号,1997-08-29,2002-05-23,互联网与直销零售,
美股,NFX.NYSE,新田勘探,新田勘探,,,,"Ovintiv Exploration, Inc.",http://www.newfield.com/,"新田勘探公司(纽菲尔德),成立于1988年12月5日,是一个独立的能源公司，从事勘探、开发和生产原油、天然气和液态天然气业务。公司的国内领域的行业务包括中陆地区,落基山脉和德州。在国际上,它的近海石油开发集中在中国和马来西亚。",,,,,
美股,NG.NYSE,诺华黄金资源,诺华黄金资源公司,,,,"NovaGold Resources, Inc.",http://www.novagold.com,"NovaGold Resources, Inc. engages in the acquisition, exploration, and development of metal properties primarily located in Alaska and British Columbia. Its developments include Donlin Gold and Galore Creek projects. The company was founded by Gregory Shawn Johnson, John W. Chisholm, Macisaac G. Angus, Rick van Nieuwenhuyse, and Gerald James McConnell on December 5, 1984 and is headquartered Vancouver, Canada.",400 Burrard Street Suite 1860 Vancouver,,,,
美股,NGG.NYSE,英国国家电网,英国国家电网公司,,,英国国家电网股份有限公司,National Grid Plc,http://nationalgrid.com,"National Grid Plc engages in the transmission and distribution of electricity and gas. It operates through the following segments: UK Electricity Transmission, UK Gas Transmission, U.S. Regulated, and National Grid Ventures and Other. The UK Electricity Transmission segment focuses on the electricity transmission networks in England and Wales and Great Britain system operator. The UK Gas Transmission segment includes the gas transmission networks in Great Britain and system operator in Great Britain. The U.S. Regulated segment involves gas distribution networks, electricity distribution networks, and electricity transmission networks in New York and New England. The National Grid Ventures and Other segment comprises all commercial operations in metering with a focus on investment and future activities in emerging growth areas. The company was founded in 1989 and is headquartered in London, the United Kingdom.",1-3 Strand Grand Buildings London,2000-07-11,1999-10-07,复合型公用事业,
美股,NHS.AMEX,纽伯格伯曼高地策略基金,纽伯格伯曼高地策略基金,,,,Neuberger Berman High Yield Strategies Fund Inc,,"Neuberger Berman High Yield Strategies Fund operates as closed-end management investment company. Its investment strategy is to seek high total return. The firm will normally invest at least 80% of its total assets in high yield debt securities of U.S. and foreign issuers, which include securities that are rated below investment grade by a rating agency or are unrated debt securities determined to be of comparable quality by the fund's investment manager. The company was founded on July 28, 2003 and is headquartered in New York, NY.",1290 Avenue of the Americas  New York,,,环球,
美股,NI.NYSE,印北瓦电,印北瓦电,,,尼索思公司,"NiSource, Inc.",http://www.nisource.com,"印瓦北电成立于2000年3月29日,是一个能源控股公司的子公司，提供天然气,电力和其他产品和服务。公司主要运行三个业务领域:天然气分销业务;气体传输和存储操作和电气操作。其主要子公司包括哥伦比亚能源集团(哥伦比亚),一个天然气分布顾问、传输和存储控股公司的子公司，为中西部地区,大西洋中部和东北部的客户提供服务。",801 East 86th Avenue  Merrillville,1987-12-31,1962-12-19,复合型公用事业,
美股,NICE.NASDAQ,耐斯系统,耐斯系统,,,尼仕公司,NICE Ltd. (Israel),http://www.nice.com,"NICE Ltd. engages in the provision of enterprise software solutions and services. It operates through the following segments: Customer Interactions Solutions, Security Solutions, and Financial Crime and Compliance Solutions. The Customer Interactions Solutions segment provides suites such as compliance and risk, workforce optimization, operational efficiency, customer experience, and sales and retention. The Security Solutions segment offers suites including incident debriefing and investigation; public safety emergency response optimization; video surveillance and analytics; situation management; and intelligence and law enforcement. The Financial Crime and Compliance Solutions segment includes for enterprise risk management, anti-money laundering, fraud prevention, and brokerage compliance services. The company was founded on September 28, 1986 and is headquartered in Raanana, Israel.",22 Zarhin Street  Raanana,1986-09-28,1996-01-24,电信,
美股,NIHD.NASDAQ,国家信息基础设施,国家信息基础设施控股,,,,"NII Holdings, Inc.",http://ir.nii.com/home/default.aspx,,,,,电信,
美股,NILE.NASDAQ,蓝色尼罗河,蓝色尼罗河,,,,"Blue Nile, Inc.",http://www.bluenile.com,蓝色尼罗河是美国最大互联网上折扣珠宝商之一,,,,互联网,
美股,NIM.NYSE,纽文精选市政基金,纽文精选市政基金,,,,Nuveen Select Maturities Municipal Fund,http://www.nuveen.com/closed-end-funds/nim-nuveen-select-maturities-municipal-fund,"Nuveen Select Maturities Municipal Fund operates as closed-end investment fund. The firm's primary investment objective is current income exempt from regular federal income tax, consistent with the preservation of capital. Its secondary objective is the enhancement of portfolio value. The company was founded on September 18, 1992 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,股权,
美股,NIO.NYSE,蔚来,蔚来汽车,,,蔚来公司,"NIO, Inc. (China)",http://www.nio.com,蔚来是一家立足全球的智能电动汽车公司，致力于通过提供高性能的智能电动汽车与用户体验，为用户创造愉悦的生活方式，打造全球范围内的用户企业。2014年11月，蔚来由李斌、刘强东、李想、腾讯、高瓴资本、顺为资本等深刻理解用户的顶尖互联网企业与企业家联合发起创立，并获得淡马锡、百度资本、红杉、厚朴、联想集团、华平、TPG、GIC、IDG、愉悦资本等数十家知名机构投资。 蔚来是立足全球的初创品牌，已在圣何塞、慕尼黑、伦敦、上海等13地设立了研发、设计、生产和商务机构，汇聚了数千名世界顶级的汽车、软件和用户体验的行业人才。 2016年11月21日，蔚来在伦敦发布了英文品牌“NIO”、全新Logo、全球最快电动汽车EP9。 2017年4月19日，蔚来携11辆车亮相2017上海国际车展，这是蔚来品牌的中国首秀。,中国上海嘉定区安亭镇安拓路56弄20幢,2014-11-27,2018-09-12,汽车制造商,
美股,NIU.NASDAQ,小牛电动,小牛电动,,,牛电科技,Niu Technologies,http://www.niu.com,牛电科技（Niu Technologies），成立于2014年，是一家智能城市出行解决方案提供商，致力于为全球用户提供更便捷环保的智能城市出行工具，让城市的生活更加美好。核心团队主要来自BMW、intel、微软、华为、麦肯锡、KKR等全球顶尖公司。 自2015年推出首款智能锂电电动车-小牛电动N1以来，牛电科技坚持极简的设计理念和科技、潮流、自由的核心价值观，已经陆续推出N、M、U三个系列，多款产品，满足消费者多场景、个性化的出行需求。小牛电动系列产品多次获得德国红点等国际上极具影响力的设计大奖，小牛电动M1更是包揽了德国红点、德国IF、美国IDEA、日本G－Mark、中国大陆红星、中国台湾Golden pin、中国香港DFA等国际大奖，更是20年内唯一一款包揽全球七项大奖的出行产品。 同时，牛电科技通过“小牛电动系列车型+小牛电动 APP + 汽车4S级服务标准”，打造一站式全方位服务体系，推动电动车行业的变革与产品升级。截至目前，小牛电动在国内有600多个销售网点，覆盖超过150个城市；进入海外20多个国家，为全球用户提供更丰富、更优质的产品和服务。,北京市朝阳区望京街10号方恒时代中心A座（联络大厦）11层 邮编：100015,2014-11-27,2018-10-19,摩托车制造商,
美股,NJR.NYSE,新泽西能源,新泽西能源,,,新泽西能源公司,New Jersey Resources Corp.,http://www.njresources.com,"New Jersey Resources Corp. is a holding company. The firm provides safe and reliable natural gas and clean energy services, including transportation, distribution, asset management and home services. It operates through the following segments: New Jersey Natural Gas, NJR Clean Energy Ventures, NJR Energy Services, NJR Midstream, and NJR Home Services. The New Jersey Natural Gas segment provides regulated retail natural gas service to residential and commercial customers in central and northern New Jersey. The NJR Clean Energy Ventures segment invests in, owns and operates solar projects. The NJR Energy Services segment manages a diversified portfolio of natural gas transportation and storage assets and provides physical natural gas services in the U.S. and Canada. The NJR Midstream segment serves customers from local distributors and producers to electric generators and wholesale marketers. The NJR Home Services segment provides heating, ventilation and cooling service, sales and installation of appliances services to its customers, as well as solar installation projects, and is the primary contributor to home services. The company was founded in 1981 and is headquartered in Wall, NJ.",1415 Wyckoff Road  Wall,1981-12-31,1982-07-21,燃气公用事业,
美股,NKE.NYSE,耐克,耐克公司,,,耐克公司,"NIKE, Inc.",http://www.nike.com,"总部位于美国俄勒冈州Beaverton的耐克公司是全球著名的体育用品制造商。该公司生产的体育用品包罗万象：服装,鞋类,运动器材等等。2002财年,公司的营业收入达到了创纪录的49.8亿美元,比2001财年增长2%。耐克公司用自身骄人的业绩印证着其创始人比尔•鲍尔曼曾说过的一句话：""只要你拥有身躯,你就是一名运动员。而只要世界上有运动生个宝宝其实不难东方休闲之都－－杭州度假居所浪漫体验重温童年""年味儿""员,耐克公司就会不断发展壮大。""“运动”是耐克的语言1962年,俄勒冈大学毕业生比尔•鲍尔曼和校友菲利浦•奈特共同创立了一家名为""蓝缎带""的公司,主营体育用品。1972年,蓝缎带公司更名为耐克公司,从此开始缔造属于自己的传奇。公司创始人比尔•鲍尔曼自1947年从俄勒冈大学毕业后一直留校担任田径教练,曾经训练出世界田径史上的传奇人物--Steve Prefontaine。比尔•鲍尔曼幼年时家境贫寒,坎坷的经历培养了他铁一般的意志。而现任董事长兼首席执行官菲利浦•奈特作为公司的两位主要创始人之一对耐克的发展同样功不可没。1959年,奈特从俄勒冈大学毕业,获得工商管理学士学位,一年后,他又进入著名的斯坦福大学攻读工商管理硕士学位。严格的管理教育使他具备了成为一名优秀的管理者的素质。在以后的岁月里,两位校友携手并肩,同舟共济,带领公司不断发展壮大。如今,耐克公司的生产经营活动遍布全球六大洲,其员工总数达到了22000人,与公司合作的供应商,托运商,零售商以及其他服务人员接近100万人。耐克公司一直将激励全世界的每一位运动员并为其献上最好的产品视为光荣的任务。耐克的语言就是运动的语言。三十年过去了,公司始终致力于为每一个人创造展现自我的机会。耐克深知：只有运用先进的技术才能生产出最好的产品。所以一直以来,耐克公司投入了大量的人力、物力用于新产品的开发和研制。耐克首创的气垫技术给体育界带来了一场革命。运用这项技术制造出的运动鞋可以很好地保护运动员的脚踝,防止其在作剧烈运动时扭伤。采用气垫技术的运动鞋一经推出就大受欢迎。普通消费者和专业运动员都对它爱不释手。",美国俄勒冈州比佛顿市鲍尔曼大道1号 邮编：97005,1967-12-31,1980-12-01,鞋类,
美股,NKTR.NASDAQ,内克塔治疗,内克塔治疗,,,内克塔治疗,Nektar Therapeutics,http://www.nektar.com,"Nektar Therapeutics is a biopharmaceutical company, which engages in applying technology platforms to develop novel drug candidates. The firm focuses on the therapies for cancer, autoimmune disease, and chronic pain. It operates through the United States and Europe geographical segments. The company was founded in 1990 and is headquartered in San Francisco, CA.",455 Mission Bay Boulevard South  San Francisco,1990-12-31,1994-05-06,生物技术和制药,
美股,NLR.NYSE,核能指数ETF-Market Vectors,核能指数ETF-Market Vectors,,,,VanEck Vectors Uranium+Nuclear Energy ETF,,,,,,环球,
美股,NLS.NYSE,鹦鹉螺体育,鹦鹉螺体育,,,鹦鹉螺公司,"Nautilus, Inc.",http://www.nautilusinc.com,"Nautilus, Inc. engages in the provision of fitness products. It operates through the Direct and Retail segments. The Direct segment offers products directly to consumers through direct advertising, catalogs and the Internet. The Retail segment retails products through a network of independent retail companies with stores located in the United States and Canada, as well as Internet-based merchandising. The company was founded by Arthur Allen Jones in April 1986 and is headquartered in Vancouver, WA.",17750 SE 6th Way  Vancouver,1986-12-31,2002-05-21,休闲,
美股,NLSN.NYSE,尼尔森,尼尔森,,,尼尔森控股股份有限公司,Nielsen Holdings Plc,http://nielsen.com,"Nielsen Holdings Plc engages in the provision of global marketing data collection and analytics services. It operates through the Buy and Watch segments. The Buy segments offers consumer packaged goods to manufacturers and retailers. The Watch segment delivers services to media and advertising clients. The company was founded by Arthur C. Nielsen, Sr. in 1923 and is headquartered in New York, NY.",85 Broad Street  New York,1923-12-31,2011-01-26,媒体,
美股,NM.NYSE,Navios海事,Navios海事控股,,,,"Navios Maritime Holdings, Inc.",http://www.navios.com,"Navios Maritime Holdings, Inc. operates as a seaborne shipping and logistics company, which engages in the transport and transshipment of dry bulk commodities including iron ore, coal, and grain. It operates through the Drybulk Vessel Operations and Logistics Business segments. The Drybulk Vessel Operations segment consists of the transportation and handling of bulk cargoes through the ownership, operation, and trading of vessels, freight, and forward freight agreements. The Logistics Business segment involves in the management of ports and transfer station terminals, handling of vessels, barges and push boats as well as upriver transport facilities in the Hidrovia region. The company was founded in 1954 and is headquartered in Monte Carlo, Monaco.",7 Avenue de Grande Bretagne Office 11B2 Monte Carlo,1954-12-31,2007-02-22,运输,
美股,NMI.NYSE,纽文市政收益基金,纽文市政收益基金,,,,"Nuveen Municipal Income Fund, Inc.",http://www.nuveen.com/closed-end-funds/nmi-nuveen-municipal-income-fund,"Nuveen Municipal Income Fund is a closed-end investment fund/investment trust. The fund's objective is a high level of current income exempt from federal income tax. The company was founded on April 20, 1988 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,股权,
美股,NMR.NYSE,野村,野村控股,,,野村控股公司,"Nomura Holdings, Inc.",http://www.nomura.com,野村控股其前身为野村绪七在1872年设立的野村商店，1918年成立野村银行。两年后设立专门从事债券业务的野村银行证券部。1925年该部独立，成立野村证券股份公司。1946年总公司从大坂迁到东京。国内有分社113个，海外国际子公司及分社、办事处共29个。野村控股还设有综合研究所、电子计算中心，接受其他机构委托，从事调查研究等情报业务。,http://www.nomura.com/,1925-12-25,2001-12-17,投资银行业与经纪业,
美股,NMRX.NASDAQ,纳姆热斯通信,纳姆热斯通信,,,,Numerex Corp.,http://www.numerex.com,,,,,计算机硬件,
美股,NMT.NYSE,纽文马萨诸塞市保基金,纽文马萨诸塞市保基金,,,,Nuveen Massachusetts Quality Municipal Income Fund,,"Nuveen Massachusetts Quality Municipal Income Fund is a non-diversified, closed-end management investment company. Its objective is to seek current income exempt from regular federal income taxes and Massachusetts personal income taxes and its secondary objective is the enhancement of portfolio value. It invests in municipal securities that are exempt from federal and Massachusetts state income taxes. The company was founded on March 18, 1993 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NMY.NYSE,纽文马里兰市保基金,纽文马里兰市保基金,,,,Nuveen Maryland Quality Municipal Income Fund,,,333 West Wacker Drive  Chicago,,,债务,
美股,NNC.NYSE,北卡纽文市保基金,北卡纽文市保基金,,,,Nuveen North Carolina Quality Municipal Income Fund,http://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NNC&refsrc=vu_nuveen.com/nnc,"Nuveen North Carolina Quality Municipal Income Fund is a mutual fund closed-end investment company, which engages in the provision of regular federal income and individual taxes. It also involves in the enhancement of portfolio value. The fund was founded on May 20, 1993 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NNY.NYSE,纽约纽文市政价值基金,纽约纽文市政价值基金,,,,"Nuveen New York Municipal Value Fund, Inc.",http://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NNY,"Nuveen New York Municipal Value Fund, Inc. operates as a closed-end management investment company. The fund seeks to provide current income exempt from regular federal, and New York State and New York City income tax and to enhance portfolio value. It invests in New York municipal obligations rated at the time of purchase within the four highest grades. Nuveen New York Municipal Value Fund was founded on July 14, 1987 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NOAH.NYSE,诺亚（中国）财富管理中心,诺亚（中国）财富管理中心,,,诺亚控股有限责任公司,Noah Holdings Ltd.,http://www.noahwm.com,成立于2005年，诺亚财富管理中心专注于为中国高端人士提供全方位的财富管理服务，通过全面多维度的产品筛选及风险控制体系，参与金融创新产品的设计，使诺亚在成立的短短几年内迅速发展，成为领先于行业并快速增长的独立财富管理机构，并于2010年11月10日在纽约交易所上市（交易代号NYSE.NOAH）。 不同于传统金融机构，诺亚财富从客户的角度出发，充分理解客户的财富管理需求，为客户提供广阔的投资视野，客户可以自由地选择银行、证券、基金、信托、保险、私募股权等各类跨行业金融投资产品。而在客户做出选择前，理财顾问已经为客户制定出完整的资产配置计划供客户参考，不但选择范围更广且针对性更强。,中国上海杨浦区东码头园区秦皇岛路32号C楼,2005-08-27,2010-11-10,多元化金融服务,
美股,NOBL.NYSE,ProShares 标普500派息 ETF,ProShares 标普500派息 ETF,,,,ProShares S&P 500 Dividend Aristocrats ETF,,,,,,,
美股,NOC.NYSE,诺斯洛普&#8226;格鲁门,诺斯洛普&#8226;格鲁门公司,,,诺斯罗普格鲁曼公司,Northrop Grumman Corp.,http://www.northropgrumman.com,"诺斯洛普•格鲁门公司（Northrop Grumman）组建于1994年，是诺斯洛普公司收购格鲁门公司后组成的。这家公司是世界第三大军工生产厂商，世界上最大的雷达制造商和最大的海军船只制造商。  诺斯罗普•格鲁门是一家高科技公司，其作为主要的承包商，首要转承包商，组织人员或优先供应商的形式为它的美国和国外的军方，政府和商业客户提供系统同化，防卫电器和信息技术的创新解决方案。  经营范围：空气动力学研究及飞机产品制造、飞机配件及主要设备、计算机系统设计、轮船制造及修理、汽车及客车制造、航天科学。  与诺斯罗普•格鲁门公司的价值观及业务行为准则保持一致，是我们最重要的工作场所职责之一。我们制定了很高的道德标准。遵守这些标准及严格执行所有美国与外国法规条例不仅是法律的要求,也是诺斯罗普•格鲁门公司每一位员工的道德责任。无论员工担任何种职务或职责,这一承诺适用于每一个人。这一承诺亦适用于以任何形式代表本公司的公司外部人士。所有的人均须对自身行动的诚信与结果负责。公司有关道德的政策、程序和出版物以及道德网站、您所在地的业务行为主管(BCO)及开放专线(1.800.247.4952)可提供有关公司在这方面对员工的期待,并可回答您的问题。",美国弗吉尼亚州福尔斯彻奇市锦绣公园大路2980,1985-12-31,1951-12-10,航空航天/国防,
美股,NOK.NYSE,诺基亚,诺基亚公司,,,诺基亚公司,Nokia Oyj,http://www.nokia.com,诺基亚公司是全球领先的手机制造商，其生产的一系列手机配备了许多服务和软件，使用户能够体验音乐、导航、视频、电视、影像、游戏、商务等诸多功能。此外，诺基亚还通过诺基亚西门子通信技术有限公司为通信网络提供设备、服务和解决方案。截止2007年12月31日，该公司已在全世界设立了移动终端和网络基础设施的生产企业。产品销往全球150多个国家，拥有全球性的销售、客户服务和其它运作部门网络。2004年1月1日至2007年3月31日，诺基亚拥有4个下属商业集团：移动电话、多媒体、企业解决方案和诺基亚西门子通信技术公司，由两个平行部门—消费者与市场运作和技术平台提供支持和服务，除此之外，还有多个企业职能部门。2007年4月1日，诺基亚网络运营部和西门子与运营商相关的部门合并，组建了诺基亚西门子通信技术公司。诺基亚的主要竞争对手包括阿尔卡特、思科、华为、摩托罗拉、NEC、中兴通讯、IBM、LG、三星、索尼爱立信、苹果、谷歌、索尼等知名企业。,"Nokia House Keilalahdentie 4 P.O. Box - 226 Espoo, 00045 Finland",1865-12-31,1994-07-01,计算机硬件,
美股,NOV.NYSE,美国国民油井华高,美国国民油井华高公司,,,国民油井华高公司,"National Oilwell Varco, Inc.",http://www.nov.com,国民油井华高公司成立于1995年，是一家石油和天然气钻探生产作业设备制造商，提供油田服务，为上游石油和天然气行业供应链整合服务。本公司经营业务遍布美国六大洲超过900个地点。本公司业务包括三个部分：石油钻机技术，服务及用品，分配和传输。,美国休斯敦市帕克伍德圆环7909号,1995-12-31,1996-10-29,油气服务,
美股,NOW.NYSE,现在服务,现在服务公司,,,现在服务公司,"ServiceNow, Inc.",http://www.servicenow.com,ServiceNow是美国一家基于云计算平台的商业软件公司，以SaaS模式提供服务。,2225 Lawson Lane  Santa Clara,2004-06-27,2012-06-29,软件,
美股,NP.NYSE,尼拿纸业,尼拿纸业,,,,"Neenah, Inc.",http://www.neenah.com,"Neenah, Inc. engages in the provision of performance-based papers and specialty product. It operates through the following two segments: Technical Products and Fine Paper & Packaging. The Technical Products segment comprises transportation, water and other filter media and durable, saturated and coated substrates for a variety of end markets. The Fine Paper & Packaging segment supplies premium printing, packaging, and other high-end specialty papers in North America. The company was founded in April 2004 and is headquartered in Alpharetta, GA.",Preston Ridge III 3460 Preston Ridge Road Suite 600 Alpharetta,2004-04-27,2004-12-01,纸制品,
美股,NPV.NYSE,弗吉尼亚纽文市保,弗吉尼亚纽文市保,,,,Nuveen Virginia Quality Municipal Income Fund,http://www.nuveen.com,"Nuveen Virginia Quality Municipal Income Fund is a closed end investment fund, which engages in the current income exempt from federal income and state income taxes. It also involves in the enhancement of portfolio value. The company was founded on January 12, 1993 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,债务,
美股,NR.NYSE,新园能源,新园能源,,,新园能源公司,"Newpark Resources, Inc.",http://www.newpark.com,"Newpark Resources, Inc. engages in the provision of products, rentals and services to the oil and gas exploration and production industry. It operates through the following segments: Fluids Systems and Mats and Integrated Services. The Fluids Systems segment offers drilling fluids products and technical services. The Mats and Integrated Services segment consists of composite mat rentals, site construction, and related site services for customers in oil and gas exploration and production, electrical transmission and distribution, pipeline, solar, petrochemical and construction industries. The company was founded in 1932 and is headquartered in The Woodlands, TX.",9320 Lakeside boulevard Suite 100 The Woodlands,1932-12-31,1990-09-07,油气服务,
美股,NRG.NYSE,NRG能源,NRG能源,,,,"NRG Energy, Inc.",http://www.nrg.com,NRG是一家电力零售公司，通过雷莱恩能源、绿山能源和能源加（统称零售业务）为非管制的电力零售客户供应电力、能源服务和清洁能源产品。最后，NRG专注于潜在的颠覆性技术（如电动汽车、分布式太阳能和智能电表技术）的部署和商业化。截至2011年12月31日，NRG的全球代组合包括47家化石燃料电厂、3个公用事业规模的太阳能设施、4个风电场、分布式太阳能设施。还包括截至2011年12月31日正在建设中的1个天然气厂、6个公共事业规模的太阳能设施和额外的分布式太阳能设施。2012年12月，本公司与GenOn能源公司完成了合并。,211 Carnegie Center PRINCETON  NJ  08540-6213,1992-05-29,2000-06-05,电力,
美股,NRT.NYSE,北欧皇家石油信托,北欧皇家石油信托,,,北欧皇家石油信托,North European Oil Royalty Trust,http://www.neort.com,"North European Oil Royalty Trust operates as a grantor trust, which engages in holding overriding royalty rights, covering gas and oil production in certain concessions and leases in the Federal Republic of Germany. The company was founded on September 10, 1975 and is headquartered in Keene, NJ.",5 North Lincoln Street  Keene,1957-12-31,,油气,
美股,NS.NYSE,纽星能源,纽星能源,,,纽星能源有限合伙公司,NuStar Energy LP,http://www.nustarenergy.com,"NuStar Energy LP engages in the transportation of petroleum products and anhydrous ammonia, and the terminalling, storage and marketing of petroleum products. It operates through the following segments: Pipeline, Storage, and Fuels Marketing. The Pipeline segment provides transportation of refined petroleum products, crude oil and anhydrous ammonia. The Storage segment is engaged in terminal and storage facilities, which includes storage and handling services on a fee basis for petroleum products, specialty chemicals, crude oil and other liquids. The Fuels Marketing segment purchase crude oil and refined petroleum products for resale. The company was founded in 1999 and is headquartered in San Antonio, TX.",19003 IH-10 West  San Antonio,1999-12-31,2001-04-10,石油与天然气的炼制和营销,
美股,NSC.NYSE,诺福克南方,诺福克南方公司,,,诺福克南方公司,Norfolk Southern Corp.,http://www.nscorp.com,诺福克南方公司拥有一条货运铁路及诺福克南方铁路公司。,Three Commercial Place  Norfolk,1980-07-23,1980-07-28,运输,
美股,NSL.NYSE,纽文高级收益基金,纽文高级收益基金,,,,Nuveen Senior Income Fund,http://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NSL,"Nuveen Senior Income Fund is a closed-end investment fund. Its investment objective is to achieve a high level of current income, consistent with capital preservation by investing primarily in adjustable rate US dollar-denominated secured senior loans. The company was founded on October 29, 1999 and is headquartered in Chicago, IL.",333 West Wacker Drive  Chicago,,,股权,
美股,NTAP.NASDAQ,美国网存,美国网存公司,,,网存公司,"NetApp, Inc.",http://www.netapp.com,NetApp是一家存储和数据管理公司，业务遍及全球。etApp 打造创新的存储系统及软件产品，旨在帮助全球客户存储、管理、保护并保留其最宝贵的企业资产之一：数据。我们因不断突破当今技术限制而得到业内的广泛认可，因此我们的客户无需在节省资金与获取企业成功而必备的功能之间做出两难选择。我们不断寻求各种方式，使客户能够以超出其想象的速度完成以前无法完成的事情。我们携手业界领先企业，共同推出最高效、最具成本效益、针对客户 IT 需求而优化并可在全球范围内交付与支持的解决方案。借助我们的技术，我们的客户能够：•将数据中心所占空间减少 50%•将存储利用率提高 200%；将存储系统性能最高提升 400%•通过数据中心转型实现最高 166% 的投资回报我们提供专业的服务与全球支持，在帮助客户凭借我们的产品实现最大价值的同时，保持我们的系统始终良好运行。从我们可敬的企业领导到遍布全球的员工与合作伙伴，我们为一个共同目标而团结一心：帮助客户取得成功。我们的运营理念和文化源于我们的典范公司愿景：通过倡导和实践一系列共同的核心价值观，为我们所服务的社区提供最佳解决方案。这些价值观包括诚实守信、争当第一、力求精简、适应性强、团队协作、追求卓越、一切尽在掌握。我们成功吸引并留住业内最优秀的人才与合作伙伴。 NetApp 最近被 Great Place to Work Institute 评为“2012 全球最佳跨国公司”第 3 名，这也是 NetApp 连续第 2 年在这项全球最大的最佳职场评选中位列第 3。获得此殊荣表明 NetApp 始终践行自己的价值观并一直努力为员工营造能带来丰厚回报的工作环境。我们还在《FORTUNE》杂志“全美最佳雇主 100 强”排行榜中排名第 6。我们的客户和合作伙伴可通过与我们的合作切身感受我们的与众不同。正式这些锐意进取的优秀员工团结一心，我们才能帮助我们的客户、合作伙伴以及我们自身取得巨大的成功。我们多次在《财富》杂志评选的“全美最佳雇主 100 强”以及全球各地的“最佳雇主”排行榜中名列前茅。我们为能够吸引全世界最有天分的人才和最敬业的员工而感到骄傲，他们兢兢业业，努力帮我们的客户、合作伙伴、员工、股东和社区团体茁壮成长。,美国加利福利亚州阳光溪谷加瓦495,1992-12-31,1995-11-21,计算机,
