title,abstract,market_type,media_source,url,publish_time,section_tags,event_tags,assets_id,sentiment,attention
银信科技：公司高管李洪刚减持计划完成，共减持8.4万股,每经AI快讯，银信科技（SZ 300231，收盘价：11.14元）8月17日晚间发布公告称，公司高级管理人员李洪刚减持计划实施完毕，共减持公司股份约8.40万股，减持股份占公司总股份为0.020051%。,A股,每日经济新闻,http://w.m.sohu.com/a/413538513_115362,2020-08-17 4:54:00,信息技术服务,高管减持,300231.XSHE,-1,2
注意！爱乐达：减持计划时间已过半 高管陈苗累计减持2.2万股,每经AI快讯，爱乐达（SZ 300696，收盘价：56.1元）8月23日晚间发布公告称，公司于2020年8月21日收到高级管理人员陈苗女士出具的《关于股份减持计划减持时间过半的告知函》。陈苗累计减持2.2万股，减持数量占总股本的0.0124%。截至本公告日，股份减持计划尚未全部实施完毕。,A股,每日经济新闻,https://m.sohu.com/a/414515738_115362,2020-08-23 16:29:00,工业机械,高管减持,300696.XSHE,-1,2
四方达：2名高管减持期过半 合计减持26.81万股,财联社8月7日讯，四方达公告，截至本公告日，副总经理林志军、副总经理师金棒本次减持计划已经时间过半，合计减持26.81万股，减持比例0.0545%。林志军已完成股份减持计划，师金棒股份减持计划尚未实施完毕,A股,财联社,https://www.cls.cn/detail/553323,2020-08-07 17:51:37,新材料,高管减持,300179.XSHE,-1,2
美亚柏科：关于公司部分高管减持计划时间过半的公告,"厦门市美亚柏科信息股份有限公司（以下简称“公司”或“美亚柏科”）副
 总经理苏学武、周成祖、吴鸿伟和栾江霞计划自 2020 年 5 月 7 日至 2020 年 11
 月 6 日止，通过深圳证券交易所允许的方式（包括但不限于集中竞价和大宗交易）
 减持本公司股份合计不超过 3,765,239 股。具体内容详见公司于 2020 年 4 月 8
 日发布于巨潮资讯网 www.cninfo.com.cn《关于公司部分高管减持股份的预披露公
 告》（公告编号：2020-26）。截至 2020 年 8 月 7 日，减持计划时间过半。",A股,巨潮资讯网,http://www.chinastock.com.cn/yhwz/astock/shareholdersEquityAction.do?methodCall=detailANNOUNMT&announmtid=6488260&target=_blank,2020-08-08 0:00:00,信息技术服务,高管减持,300188.XSHE,-1,2
精准信息两高管要减持公司股份,"精准信息(300099)24日晚间公告称，公司当日收到公司董事、高级管理人员赵志刚及高级管理人员崔保航出具的《关于拟减持尤洛卡精准信息工程股份有限公司股份计划告知函》。其中，赵志刚计划在减持计划预披露公告之日起15个交易日后的6个月内(窗口期不减持)以集中竞价方式减持公司股份不超过5万股，崔保航则计划减持公司股份不超过2.5万股。
 对此，精准信息表示，赵志刚、崔保航将根据市场情况、公司股价情况等情形决定是否实施本次股份减持计划，本次减持计划存在减持时间、减持价格的不确定性，也存在是否按期实施完成的不确定性。",A股,经济导报,https://mini.eastday.com/a/200825102556012.html,2020-08-25 10:25:00,信息技术服务,高管减持,300099.XSHE,-1,2
家电股遭内部人员抛弃？老板电器12位高管减持套现逾1亿,"【家电股遭内部人员抛弃？老板电器12位高管减持套现逾1亿元】继美的电器被实控人减持套现逾11亿元后，家电行业又一白马蓝筹股遭内部人员大批量减持。深交所网站5月16日数据显示，5月15日，包括老板电器实控人任建华在内的12位董监高级别高管以大宗交易合计减持该公司股份2,844,400股，大部分成交价格在37.90元/股，据此计算该部分股票市值约1.078亿元。（第一财经）",A股,经济导报,"http://finance.eastmoney.com/news/1349,20170516739006844.html",2017-05-16 22:27:00,电气设备,高管减持,002508.XSHE,-1,2
海容冷链：高管袁鹏、于钦远拟共计减持不超过70万股,每经AI快讯，海容冷链（SH 603187，收盘价：50.77元）8月24日晚间发布公告称，公司高管袁鹏计划于2020年9月15日至2021年3月14日期间减持公司股份不超过30万股，计划减持比例不超过0.1893%。公司高管于钦远计划于2020年9月15日至2021年3月14日期间减持公司股份不超过40万股，计划减持比例不超过0.2524%。,A股,每日经济新闻,http://finance.ifeng.com/c/7zCQoc4QCvb,2020-08-24 16:53:35,供应链,高管减持,603187.XSHE,-1,2
注意！必创科技：公司董事、高管减持计划到期，累计减持约458万股,每经AI快讯，必创科技（SZ 300667，收盘价：21.4元）7月31日晚间发布公告称，公司股东何蕾、沈唯真共减持公司股份约458万股，减持股份占公司总股份为3.21%。本次减持后，股东何蕾持有约1738万股，占目前总股本比例为9.11%。股东沈唯真持有约42万股，占目前总股本比例为0.22%。本公告中股东合计减持股数及比例与股东减持前后持股情况表中有所差异的主要原因为：公司发行股份募集配套资金新增股份约545万股于2020年4月28日上市后，总股本由121605923变更约为1.27亿股，导致股东持股比例被动调整；公司2019年度利润分配于2020年7月8日实施完毕，以资本公积每10股转增5股，总股本变更约为1.91亿股，导致股东持股数相应调整。,A股,每日经济新闻,http://www.nbd.com.cn/articles/2020-07-31/1472191.html,2020-07-31 16:55:27,仪器仪表,高管减持,300667.XSHE,-1,2
易明医药股东董事高管“组团”减持 第一主业增长乏力 高增长难延续,最近一段时间，易明医药(002826.SZ)的股东、董事和高管纷纷减持该公司股票，但这似乎与该公司股价涨势关系不大，因为今年以来该公司的股价上涨并不突出。不过，易明药业一季度营收和净利润出现了双下滑，且该公司研发投入少的可怜，该公司在2020年很难延续2019年的高增长。,A股,电鳗快报,http://stock.jrj.com.cn/2020/07/22081330312039.shtml,2020-07-22 8:13:00,制药,高管减持,002826.XSHE,-1,2
金城医药高管减持忙,受益于电子烟概念，金城医药（300233.SZ）被各路资金追捧，股价短期涨幅巨大。但是，对于影响股价的关键信息，公司至今仍未公告解释，电子烟概念含金量存在重大不确定性。,A股,证券网,http://www.capitalweek.com.cn/2020-07-31/807869355.html,2020-07-31 22:09:00,制药,高管减持,300233.XSHE,-1,2
得润电子：董事、高管减持约69万股，减持计划时间已过半,每经AI快讯，得润电子（SZ 002055，收盘价：17.24元）7月29日晚间发布公告称，公司股东苏进、宋盛林、田南律在减持计划期间合计共减持公司股份约69万股，减持股份占公司总股份为0.14%，本次减持计划时间已过半。,A股,腾讯财经,https://new.qq.com/omn/20200729/20200729A0ORLV00.html?pc,2020-07-29 17:26:00,电子制造,高管减持,002055.XSHE,-1,2
华为概念护航高位减持 富林精工两高管一天套现1200余万,"近日来，富临精工（300432.SZ）成为A股市场上的“红人”，继披露与华为签署《采购协议》消息以来，公司股价一路飙升，一度走出四连板行情。
 巧合的是，公司股价大好行情刚好与高管减持期“吻合”，使得公司两位高管仅一天便完成了减持事宜。6月4日，富临精工披露高管完成减持公告，称公司董事兼总经理阳宇于6月3日通过集中竞价方式减持公司股份85.50万股，均价8.94元／股，公司董事兼财务总监彭建生同日减持57.82万股，均价8.72元／股。也就说，两位高管一天套现逾1200万元。",A股,财联社,https://www.chinastarmarket.cn/detail/510020,2020-06-04 13:08:00,精密制造,高管减持,300432.XSHE,-1,2
志邦家具高管减持,"乐居财经•家居讯 吴梦 8月17日，志邦家居披露，因自身资金需要，高管张文斌拟自 2020年9月9日起至2021年3月8日期间内，通过集中竞价方式减持其所持志邦家居无限售条件流通股不超过9.99万股（含），占公司总股本的 0.04%。
  据公告显示，张文斌目前持志邦家居无限售条件流通股约39.97万股（均为IPO前取得股份），占公司股份总数的0.18%。过去12个月内，志邦家居大股东及其一致行动人、董监高当中刘国宏、蒯正东、解明海三人曾减持，减持股份分别占公司总股本的0.447%、0.85%、0.087%（以上减持比例均以披露减持结果时点的股本总数计算）",A股,乐居财经,https://news.leju.com/2020-08-18/6701292119740693978.shtml,2020-08-18 9:02:29,家居,高管减持,603801.XSHE,-1,2
凯伦股份跌停:5高管减持 中信证券两天前刚评级增持,"中国经济网北京6月24日讯 凯伦股份(300715.SZ)今日股价跌停，截至收盘报37.49元，跌幅10.01%，成交额2.00亿元，换手率6.55%。 
  6月18日，凯伦股份披露的《关于公司董事、监事、高级管理人员及持股5%以上股东减持股份的预披露公告》（以下简称“公告”）显示，公司近日收到公司董事兼总经理、持股5%以上股东李忠人、董事兼副总经理张勇、监事会主席刘吉明、监事王志阳、副总经理陈洪进出具的《股份减持计划告知函》。因个人资金需求，上述五人拟于2020年7月13日至2021年1月12日期间，以集中竞价交易或大宗交易方式减持约511.00万股股份，减持数量占公司总股本比例2.99%。",A股,中国经济网,http://finance.ce.cn/stock/gsgdbd/202006/24/t20200624_35195660.shtml,2020-06-24 17:05:00,精密制造,高管减持,300715.XSHE,-1,2
药明康德高管减持,"智通财经APP讯，药明康德(02359)发布公告，公司于2020年7月3日收到公司董事Edward Hu(胡正国)、Steve Qing Yang (杨青)发送的《上市公司董事股份减持计划实施结果的告知函》及公司高级管理人员Shuhui Chen(陈曙辉)、姚驰发送的《上市公司高级管理人员股份减持计划实施结果的告知函》。
 截至发函日(含)，公司上述董事、高级管理人员根据本次减持计划已合计减持20.66万股公司股份，占公司目前总股本的0.0089%，本次减持计划已实施完毕。",A股,智通财经,https://www.zhitongcaijing.com/content/detail/315474.html,2020-07-03 18:46:14,制药,高管减持,02359.XSHE,-1,2
广州酒家高管减持：餐企业绩分化，老字号们如何转型？,公告內容顯示，截至12月17日，公司副總經理趙利平以集中競價方式減持公司股份5.8萬股，減持總金額約191.59萬元。目前減持計劃的時間已過半，計劃尚餘7.2萬股未完成。,A股,面包財經,https://news.fx168.com/opinion/column/mianbaocaijing/1912/3519634.shtml,2019-12-23 14:20:00,餐饮,高管减持,603043.XSHE,-1,2
宝塔实业股份有限公司关于董事及高管减持股份的进展公告,"宝塔实业股份有限公司（以下简称“公司”）于2018年11月5 披露《宝塔实业股份有限公司关于董事及高管拟减持股份计划的提示性公告》【详见公司于2018年11月5日在巨潮资讯网（www.cninfo.com.cn）发布的2018-064号公告】，公司董事赵立宝、周家锋；高级管理人员杜建文、项新周、郝彭及其配偶、贠西宁、徐丽娟、王育才计划自减持计划公告之日起十五个交易日后的六个月内以集中竞价的方式减持公司股份不超过1,456,530股，减持比例合计不超过公司现有总股本比例的0.191%。",A股,证券时报,https://www.sohu.com/a/297634475_115433?scm=1003.1.0.0,2019-02-26 15:25:00,工业制造,高管减持,000595.XSHE,-1,2
一年内19次股份买卖 今世缘股东高管忙减持,4月10日，江苏今世缘酒业股份有限公司(以下简称今世缘)的第二大股东上海铭大实业集团有限公司(以下简称上海铭大)再次减持公司股票。值得注意的是，近来今世缘股票成为股东抛售的热点。数据显示，今世缘一年来共有19次股份卖出信息。据了解，股东、高管减持主要原因为今世缘对江苏省外市场拓展乏力和省内市场受到挤压。,A股,中国网财经综合,http://m.gxfin.com/article/finance/xf/default/2020-04-14/5248597.html,2020-04-14 17:32:00,酒类,高管减持,603369.XSHE,-1,2
飞天诚信:高管股份减持计划时间过半的进展公告," 飞天诚信科技股份有限公司（以下简称“公司”） 于 2020 年 1 月 3 日发布了《关于高管股份减持计划的预披露公告》，本公司副总经理于华章先生，计划以集中竞价或大宗交易的方式减持本公司股份，时间为本公告发布之日起十五个交易日后的六个月内，减持股份数量不超过 608,400 股（占本公司总股本比例的0.15%）。",A股,第一财经,http://www.cfi.net.cn/p20200430003405.html,2020-04-30 10:28:33,电子制造,高管减持,300386.XSHE,-1,2
600847:万里股份高管减持股份计划公告,"证券代码：600847 证券简称：万里股份 公告编号：2020-003 重庆万里新能源股份有限公司 高管减持股份计划公告 本公司董事会、全体董事及相关股东保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 重要内容提示： 高管持股的基本情况：截至本公告日，重庆万里新能源股份有限公司 （以下简称“公司”）董事会秘书张晶女士持有公司股份 90,000 股， 占公司股份总数的 0.0587%。 减持计划的主要内容: 董事会秘书张晶女士因个人资金需求，拟自本 公告披露之日起的 15 个交易日后 6 个月内（窗口期不减持），通过集 中竞价的方式减持公司无限售条件流通股不超过其持有公司股份总数 的 25%，减持价格按市场价格确定。 一、减持主体的基本情况 持股数量 股东名称 股东身份 持股比例 当前持股股份来源 （股） 董事、监事、高级 其 他 方 式 取 得 ： 张晶 90,000 0.0587% 管理人员 90,000 股 上述减持主体无一致行动人。 最近一次减持股份情况 减持数 减持 减持价格区间 前期减持计 股东名称 减持期间 量（股） 比例 （元/股） 划披露日期 2016/12/29～ 张晶 30,000 0.0196% 26.40-26.60 不适用 2016/12/29 二、减持计划的主要内容 计划减 减持合 拟减持 股东 计划减 竞价交易 拟减持 持数量 减持方式 理价格 股份来 名称 持比例 减持期间 原因 （股） 区间 源 竞价交易减 不超过： 不超过： 2020/5/8～ 按市场 股权 个人资 张晶 持，不超过： 22500 股 0.0147% 2020/11/7 价格 激励 金需求 22500 股 (一)相关股东是否有其他安排 □是 √否 (二)高级管理人员此前对持股比例、持股数量、持股期限、减持方式、减持数 量、减持价格等是否作出承诺 □是 √否 三、相关风险提示 (一)本次减持股份计划符合《上市公司股东、董监高减持股份的若干规定》（证监会公告〔2017〕9 号）、《上海证券交易所上市公司股东及董事、监事、 高级管理人员减持股份实施细则》、《上海证券交易所股票上市规则》等法律法规、部门规章和规范性文件的相关规定。公司高管张晶女士将根据市场情况、公司股价等具体情形决定是否实施本次减持股份计划，存在不确定性风险。 (二)减持计划实施是否可能导致上市公司控制权发生变更的风险 □是 √否(三)在按照上述计划减持本公司股份期间，公司将严格遵守有关法律法规及公司规章制度，及时履行信息披露义务。 特此公告。 重庆万里新能源股份有限公司董事会 2020 年 4 月 14 日",A股,电池中国,http://m.cbea.com/qxwlgfwap/202004/876769.html,2020-04-14 1:03:57,电池,高管减持,600847.XSHE,-1,2
光线传媒(300251.SZ)：2名监事、高管减持计划实施完毕 合计减持17.32万股,格隆汇 8 月 24日丨光线传媒(300251.SZ)公布，公司近日收到公司监事袁若苇及财务总监曾艳出具的《股份减持计划实施完毕的告知函》，截至2020年8月24日，袁若苇已减持公司股份约17.2万股，曾艳已减持公司股份1200股。两位股东此次减持计划均已实施完毕。,A股,金融界,https://3g.163.com/dy/article/FKR24U5S0519QIKK.html?f=common-recommend-list,2020-08-24 22:25:00,信息技术服务,高管减持,300251.XSHE,-1,2
安硕信息：高管拟减持不超过公司总股本0.72%的公司股份,"2020年8月24日安硕信息（300380）发布减持股份预披露公告，高管侯小东,翟涛因个人资金需求。拟于2020年9月14日至2021年3月13日期间，减持不超过100.00万股公司股份，减持数量上限占公司总股本比例不超过0.72%。",A股,同花顺金融研究中心,http://yuanchuang.10jqka.com.cn/20200824/c623096885.shtml,2020-08-24 22:04:02,信息技术服务,高管减持,300380. XSHE,-1,2
木林森:公司控股股东股份减持计划提前终止,"木林森8月25日早间公告称，公司于2020年5月30日披露了《关于控股股东拟减持股份的预披露公告》。公司股东孙清焕计划在自该公告披露之日起的6个月内(窗口期不减持)，通过集中竞价交易或大宗交易方式进行减持，拟减持数量不超过76,630,112股，拟减持股份比例不超过本公告披露日公司总股本的6%。",A股,中财网,http://stock.cfi.cn/p20200825000735.html,2020-08-25 14:36:08,林业产品,高管减持,002745.XSHE,-1,2
新莱应材(300260.SZ)：六名董事、高管减持期过半 合计减持11.32万股,"格隆汇8月24日丨新莱应材(300260,股吧)(300260.SZ)公布，自2020年5月25日-6月5日期间，公司董事翁鹏斌、董事兼副总经理李鸿庆、财务总监黄世华、副总经理张雨、副总经理郭志峰、副总经理张然通过集中竞价方式合计减持公司股份11.3175万股，占公司总股本的0.0561%。截至2020年8月24日，上述人士此次减持计划的时间已经过半。",A股,格隆汇,http://sc.stock.cnfol.com/ggzixun/20200824/28359038.shtml,2020-08-24 18:47:03,建筑装饰,高管减持,300260.XSHE,-1,2
凯莱英：减持计划时间过半，高管徐向科未减持公司股份,每经AI快讯，凯莱英（SZ 002821，收盘价：249.71元）8月23日晚间发布公告称，截至本公告日，高级管理人员徐向科先生在减持计划时间过半时尚未通过任何方式减持公司股份。徐向科先生现持有公司股份93000股，占公司总股本比例0.0402%。,A股,每日经济新闻,http://industry.caijing.com.cn/20200824/4692049.shtml,2020-08-24 10:06:24,制药,高管减持,002821.XSHE,-1,2
金河生物(002688.SZ)：三名实控人、董事、高管减持期过半 合计减持80万股,格隆汇8月24日丨金河生物(002688.SZ)公布，公司于2020年8月24日收到公司副董事长李福忠，实际控制人、董事、副总经理王志军和实际控制人王晓英出具的《股东减持计划进展告知函》，获悉李福忠、王志军和王晓英以集中竞价交易方式减持股份时间已过半。其中，李福忠通过集中竞价方式减持公司股份60万股，占公司总股本的0.0944%；王晓英通过集中竞价方式减持公司股份20万股，占公司总股本的0.0314%；王志军尚未减持公司股份。,A股,格隆汇,https://baijiahao.baidu.com/s?id=1675900807984215766&wfr=spider&for=pc,2020-08-24 18:05:00,制药,高管减持,002688.XSHE,-1,2
海大集团：4名高管拟合计减持不超39.54万股,格隆汇 8 月 21日丨海大集团(002311.SZ)公布，近日，公司收到公司副总裁刘国祥、副总裁及总工程师钱雪桥、副总裁米国成及副总裁陈中柱的减持计划通知，上述股东计划自公告之日起十五个交易日后的六个月以内，减持期间如遇法律法规规定的敏感期，则敏感期内不得减持股份，通过集中竞价、大宗交易或其他法律法规允许的交易方式合计减持不超39.54万股。,A股,格隆汇,https://new.qq.com/omn/20200821/20200821A0KOLJ00.html?pc,2020-08-21 16:56:00,水产,高管减持,002311.XSHE,-1,2
[快讯]华铁应急:高管集中竞价减持股份计划,[快讯]华铁应急:高管集中竞价减持股份计划,A股,中财网,http://stock.cfi.cn/p20200818001132.html,2020-08-18 17:35:39,铁路材料,高管减持,603300.XSHE,-1,2
南微医学股东及高管拟合计减持不超3.06%股份,上证报中国证券网讯（记者 孔子元）南微医学公告，股东Green Paper拟于减持计划公告披露之日起15个交易日之后的3个月内减持不超公司总股本的2.8737%；董事、高管张博，高管芮晨为拟在减持计划公告披露之日起15个交易日之后的6个月内合计减持不超0.1875%股份。,A股,中国证券网,http://www.cnstock.com/v_company/scp_ggjd/tjd_ggkx/202008/4581535.htm,2020-08-21 19:51:59,制药,高管减持,688029.XSHE,-1,2
会畅通讯减持,中证网讯（记者 王辉）会畅通讯8月11日晚间公告，公司8月11日收到公司董事、总经理、董事会秘书路路出具的《关于提前终止减持计划的告知函》。截至公告披露日，路路尚未实施公司在今年1月22日披露的股份减持计划，仍持有公司股份18.3万股，占公司总股本的0.11%。鉴于路路未减持公司股份，且减持股份计划期限临近届满，经综合考虑，其决定提前终止本次股份减持计划。,A股,金融界,https://baijiahao.baidu.com/s?id=1674740836362327058&wfr=spider&for=pc,2020-08-11 22:08:00,通信设备,高管减持,300578.XSHE,-1,2
方正电机：高管拟减持不超过公司总股本1.90%的公司股份,2020年8月18日方正电机发布减持股份预披露公告，高管张敏因拟减持股东自身财务需求及安排。拟于2020年8月21日至2021年3月7日期间，减持不超过890.00万股公司股份，减持数量上限占公司总股本比例不超过1.90%。,A股,同花顺财经,https://baijiahao.baidu.com/s?id=1675289320840154832&wfr=spider&for=pc,2020-08-18 0:01:00,电机,高管减持,002196.XSHE,-1,2
5000亿恒瑞医药4位副总同日离任 网友疑为便利减持,中国科技新闻网7月27日讯 7月26日晚间，A股医药龙头股之一的恒瑞医药发布公告称，公司董事会近日收到公司副总经理蒋新华、孙辉、刘疆、李克俭的辞职报告，四人因年纪原因申请辞去公司副总经理职务，辞职报告自送达公司董事会之日起生效。,A股,中华网财经,https://baijiahao.baidu.com/s?id=1673364896747269130&wfr=spider&for=pc,2020-07-27 17:50:00,制药,高管减持,600276.XSHE,-1,2
德尔未来减持信息,乐居财经家居讯 吴梦 8月14日晚间，德尔未来发布公告称，因个人资金需求，德尔未来部分董事、高级管理人员姚红鹏、张立新等5人计划自公告发布日15个交易日后的6个月内，通过集中竞价或者大宗交易方式，共计减持不超过约153.68万股，约占公司总股本比例为约0.23%。,A股,乐居财经,https://baijiahao.baidu.com/s?id=1675006251979078484&wfr=spider&for=pc,2020-08-14 21:06:00,家居,高管减持,002631.XSHE,-1,2
天味食品：高管违规减持引监管层关注 为零人公司创收逾4000万元,受益于在国内“八大菜系”中的重要地位和影响，川菜以其极具特色的口味以及品类繁多的特征得到了国内市场的普遍欢迎，由此调味品产业的发展势头或“辣”味十足。尽管当前行业“强者恒强、弱者更弱”的市场环境正在形成，但行业集中度低的局面，仍难以扭转。而主营川味调味料的四川天味食品集团股份有限公司（以下简称“天味食品”），2020年上半年实现营收9.19亿元，同比增长45.98%；净利润2亿元，同比增长94.62%。,A股,金证研,http://money.163.com/20/0826/09/FKUP3GM800259DLP.html,2020-08-26 9:04:34,食品,高管减持,603317.XSHE,-1,2
注意！国林科技：部分董事、高管人员拟减持合计不超过约11万股,每经AI快讯，国林科技（SZ 300786，收盘价：27.3元）8月26日晚间发布公告称，青岛国林环保科技股份有限公司董事兼副总经理丁香军先生持有公司股份48万股（占公司股本总数的0.5618%），拟通过集中竞价的方式减持不超过10万股（占公司股本总数的0.1170%）。公司副总经理刘本国先生持有公司股份约4.80万股（占公司股本总数的0.0562%），拟通过集中竞价的方式减持不超过约1.20万股（占公司股本总数的0.0140%）。,A股,每日经济新闻,https://baijiahao.baidu.com/s?id=1676093225697973878&wfr=spider&for=pc,2020-08-26 21:01:00,林业产品,高管减持,300786.XSHE,-1,2
金盾股份：高管拟减持不超过公司总股本1.00%的公司股份,2020年8月27日金盾股份发布减持股份预披露公告，高管陈根荣因个人财务安排。拟于2020年9月17日至2021年3月16日期间，减持不超过455.35万股公司股份，减持数量上限占公司总股本比例不超过1.00%。,A股,同花顺财经,https://baijiahao.baidu.com/s?id=1676104582569125399&wfr=spider&for=pc,2020-08-27 0:01:00,电气设备,高管减持,836443.XSHE,-1,2
高管减持对渤海渡轮影响较少,一财网消息，渤海轮渡公告，公司持股0.24%董事展力拟通过集中竞价的方式减持其持有的部分公司股份。本减持计划自公告之日起十五个交易日后的六个月内通过集中竞价的方式减持不超过28.9万股的公司股份，减持价格按照市场价格确定，减持数量占公司总股本的比例不超过0.06%。,A股,第一财经,https://baijiahao.baidu.com/s?id=1675977018674398474&wfr=spider&for=pc,2020-08-25 14:16:00,船类,高管减持,603167.XSHE,-1,2
万隆光电(300710.SZ)：4名董事、高管减持完成 合计减持6.78万股,"格隆汇8月26日丨万隆光电(300710,股吧)(300710.SZ)公布，近日，公司收到董事、高管朱国堂，徐凤仙，任国瑞和施小萍发来的《减持计划实施完毕的告知函》。在减持期间内，上述人士通过集中竞价方式合计减持公司股份6.7813万股，此次减持计划已实施完毕。",A股,格隆汇,http://sc.stock.cnfol.com/ggzixun/20200826/28365533.shtml,2020-08-26 19:03:29,光电设备,高管减持,300710.XSHE,-1,2
杭氧股份(002430.SZ)：两名董事、高管减持完毕 合计减持28.36万股,"格隆汇8月25日丨杭氧股份(002430,股吧)(002430.SZ)公布，近日，公司收到董事、总经理毛绍融及董事、副总经理赵大为提交的《关于减持计划实施完毕的告知函》。毛绍融及赵大为于2020年8月24日通过集中竞价方式合计减持公司股份28.3618万股，占公司总股本的0.0294%。截至8月24日，毛绍融、赵大为此次股份减持计划已实施完毕。",A股,格隆汇,http://sc.stock.cnfol.com/ggzixun/20200825/28362221.shtml,2020-08-25 18:38:02,设备制造,高管减持,002430.XSHE,-1,2
大丰实业：股东丰其云、许兆敏合计减持约140万股，另一股东及高管未减持股份,每经AI快讯，大丰实业（SH 603081，收盘价：12.5元）8月25日晚间发布公告称，公司股东宁波上丰盛世投资合伙企业（有限合伙）、陆均林、丰其云、许兆敏共减持公司股份约140万股，减持股份占公司总股份为0.3494%。其中，上丰盛世与陆均林先生尚未减持公司股份；丰其云先生累计通过上海证券交易所交易系统集中竞价方式减持公司股份约94万股，占公司总股本的0.2339%；许兆敏女士累计通过上海证券交易所交易系统集中竞价方式减持公司股份约46万股，占公司总股本的0.1155%。,A股,每日经济新闻,http://finance.ifeng.com/c/7zE7sAns2PM,2020-08-25日 17:01:05,电子制造,高管减持,603081.XSHE,-1,2
飞利信(300287.SZ)：两高管减持量过半 合计减持126万股,"格隆汇8月25日丨飞利信(300287,股吧)(300287.SZ)公布，公司于近日收到副总经理兼董事岳路、副总经理兼董事会秘书许莉、实控人之一杨振华配偶的兄弟罗伟出具的《减持股份进展情况告知函》。自2020年6月18日-8月25日期间，岳路、许莉通过集中竞价方式合计减持公司股份126万股，占公司总股本的0.088%，岳路、许莉此次预披露减持计划的减持数量已经过半；而罗伟尚未减持公司股份。",A股,格隆汇,http://stock.hexun.com/2020-08-25/201938832.html,2020-08-25 19:01:52,电子制造,高管减持,300287.XSHE,-1,2
国林科技(300786.SZ)：部分董事、高管拟合计减持不超11.2万股,格隆汇 8 月 26日丨国林科技(300786.SZ)公布，董事兼副总经理丁香军、副总经理刘本国拟合计减持不超11.2万股。,A股,格隆汇,http://stock.hexun.com/2020-08-26/201949075.html,2020-08-26 22:17:19,林业产品,高管减持,300786.XSHE,-1,2
正川股份减持,格隆汇 8 月 26日丨正川股份(603976.SH)公布，2020年8月25日，高管秦锋通过上海证券交易所集中竞价的交易方式减持公司股份2000股，占公司当前总股本的0.0013%，减持数量已超过减持计划半数，减持计划尚未实施完毕,A股,格隆汇,https://baijiahao.baidu.com/s?id=1676079246099965379&wfr=spider&for=pc,2020-08-26 17:20:00,医疗设备,高管减持,603976.XSHE,-1,2
佳发教育：关于部分高管减持计划实施完成的公告,"成都佳发安泰教育科技股份有限公司（以下简称“公司”）于2020年4月30日在巨潮资讯网（www.cninfo.com.cn）披露了《关于部分董事、高管减持股份预披露公告》（公告编号：2020-038）。公司副总经理虞良先生计划自减持预披露公告发布之日起十五个交易日后的六个月内，以集中竞价的方式减持公司股份不超过20,000股，即不超过公司总股本的0.0075%。减持期间公司发生送股、资本公积金转增股本等股份变动事项，减持股份数量进行相应调整。",A股,巨潮资讯网,http://www.chinastock.com.cn/yhwz/astock/shareholdersEquityAction.do?methodCall=detailANNOUNMT&announmtid=6529384&target=iframe,2020-08-21 14:21:00,教育行业,高管减持,300559.XSHE,-1,2
有友食品(603697.SH)：董事、高管李学辉减持完毕 累计减持6.59万股,格隆汇8月26日丨有友食品(603697.SH)公布，自2020年8月24日-8月25日期间，公司董事、高级管理人员李学辉通过集中竞价方式减持公司股份6.59万股，占公司总股本的0.0216%，其此次减持计划实施完毕。,A股,格隆汇,https://baijiahao.baidu.com/s?id=1676073567215435343&wfr=spider&for=pc,2020-08-26 15:51:00,食品综合,高管减持,603697.XSHE,-1,2
四方达多名高管减持计划完成，合计减持0.32％股份,8月20日，四方达发布公告，减持计划期限届满，公司董事兼副总经理方春凤、董事傅晓成、董事晏小平、副总经理高华、董事会秘书兼财务总监刘海兵合计减持1550425，占总股本的0.32%。,A股,大河财立方,https://baijiahao.baidu.com/s?id=1675531526748119750&wfr=spider&for=pc,2020-08-20 15:58:00,新材料,高管减持,300179.XSHE,-1,2
三夫户外:公司董事、高管被动减持股份完成,"  北京三夫户外用品股份有限公司（以下简称“公司”或“本公司”）于2020年1月23日披露了《关于公司董事、高管可能存在被动减持的提示性公告》公告编号：2020-010，持本公司股份4,852,340股（占公司总股本的3.33%）的董事、高管孙雷，因被实施质押处置，计划通过集中竞价交易或大宗交易或其他合法方式（集中竞价交易自公告之日起十五个交易日后六个月内；大宗交易自公告之日起三个交易日后六个月内）被动减持本公司股份不超过1,213,085股（即不超过公司总股本的0.83%，不超过其所持股份的25%）。",A股,中财网,http://www.cfi.net.cn/p20200821000696.html,2020-08-21 16:31:48,设备制造,高管减持,002780.XSHE,-1,2
三股东拟减持不超3.06% 南微医学：股东和高管都很看好公司,8月21日晚间，南微医学（688029.SH）发布减持计划公告，其第六大股东和两位高管拟减持部分股票，合计不超公司总股本的3.06%。,A股,科创板日报,https://baijiahao.baidu.com/s?id=1675632586567239779&wfr=spider&for=pc,2020-08-21 19:01:00,制药,高管减持,688029.XSHE,-1,2
